item_a,item_b,template,score_single_a,score_single_b,score_group_a,score_group_b,score_ppl_a,score_ppl_b
Amazon,Nvidia,"Pick one: {A}, {B}.",0.0,0.0,8.600950241088867e-05,0.0,-18.546875,-22.296875
Amazon,Meta,"Pick one: {A}, {B}.",0.0,0.0,0.00010246038436889648,7.748603820800781e-07,-17.984375,-20.265625
Tesla,Apple,"Pick one: {A}, {B}.",4.76837158203125e-07,0.0,8.994340896606445e-05,0.0004761219024658203,-14.5625,-17.859375
Tesla,Microsoft,"Pick one: {A}, {B}.",5.960464477539063e-08,0.0,1.1205673217773438e-05,4.76837158203125e-07,-16.640625,-22.703125
Tesla,Google,"Pick one: {A}, {B}.",7.152557373046875e-07,0.0,0.00015485286712646484,2.980232238769531e-07,-14.140625,-25.6875
Tesla,Amazon,"Pick one: {A}, {B}.",5.364418029785156e-07,0.0,6.556510925292969e-05,2.9802322387695312e-06,-14.4453125,-21.65625
Tesla,Nvidia,"Pick one: {A}, {B}.",3.5762786865234375e-07,0.0,6.443262100219727e-05,0.0,-14.8203125,-19.078125
Tesla,Meta,"Pick one: {A}, {B}.",3.5762786865234375e-07,0.0,5.5849552154541016e-05,2.384185791015625e-07,-14.796875,-22.390625
Nvidia,Apple,"Pick one: {A}, {B}.",0.0,0.0,0.0,0.00011521577835083008,-19.25,-19.203125
Nvidia,Microsoft,"Pick one: {A}, {B}.",0.0,0.0,0.0,1.7881393432617188e-07,-18.6875,-24.53125
Nvidia,Google,"Pick one: {A}, {B}.",0.0,0.0,0.0,4.172325134277344e-07,-17.96875,-26.4375
Nvidia,Amazon,"Pick one: {A}, {B}.",0.0,0.0,0.0,7.748603820800781e-07,-17.5625,-23.296875
Nvidia,Tesla,"Pick one: {A}, {B}.",2.384185791015625e-07,5.960464477539063e-08,4.76837158203125e-07,5.9604644775390625e-06,-15.1875,-16.46875
Nvidia,Meta,"Pick one: {A}, {B}.",0.0,0.0,0.0,0.0,-19.421875,-24.984375
Meta,Apple,"Pick one: {A}, {B}.",0.0,0.0,7.68899917602539e-06,0.00033211708068847656,-18.390625,-18.296875
Meta,Microsoft,"Pick one: {A}, {B}.",0.0,0.0,3.8683414459228516e-05,7.337331771850586e-05,-17.53125,-18.765625
Meta,Google,"Pick one: {A}, {B}.",6.556510925292969e-07,0.0,0.0004889369010925293,0.002559661865234375,-14.296875,-17.796875
Meta,Amazon,"Pick one: {A}, {B}.",5.960464477539063e-08,0.0,2.0503997802734375e-05,3.319978713989258e-05,-17.078125,-19.046875
Meta,Tesla,"Pick one: {A}, {B}.",0.0,1.1920928955078125e-07,7.569789886474609e-06,6.9141387939453125e-06,-18.671875,-15.8125
Meta,Nvidia,"Pick one: {A}, {B}.",0.0,0.0,1.7285346984863281e-06,0.0,-20.328125,-21.5625
Apple,Microsoft,Which is better: {A} or {B}?,7.748603820800781e-07,0.0,0.0013931989669799805,1.704692840576172e-05,-14.0546875,-20.53125
Apple,Google,Which is better: {A} or {B}?,7.748603820800781e-07,0.0,0.0015478134155273438,1.0132789611816406e-05,-14.078125,-22.390625
Apple,Amazon,Which is better: {A} or {B}?,4.470348358154297e-06,0.0,0.0086439847946167,1.3470649719238281e-05,-12.3125,-20.140625
Apple,Tesla,Which is better: {A} or {B}?,7.808208465576172e-06,0.0,0.02373117208480835,2.872943878173828e-05,-11.7578125,-18.828125
Apple,Nvidia,Which is better: {A} or {B}?,2.5212764739990234e-05,0.0,0.04930084943771362,1.3828277587890625e-05,-10.5859375,-22.03125
Apple,Meta,Which is better: {A} or {B}?,1.2516975402832031e-05,0.0,0.032467544078826904,2.3126602172851562e-05,-11.2890625,-20.09375
Microsoft,Apple,Which is better: {A} or {B}?,2.8014183044433594e-06,0.0,0.0033478736877441406,7.867813110351562e-06,-12.796875,-21.296875
Microsoft,Google,Which is better: {A} or {B}?,1.7523765563964844e-05,0.0,0.02229231595993042,2.1219253540039062e-05,-10.953125,-20.4375
Microsoft,Amazon,Which is better: {A} or {B}?,3.123283386230469e-05,0.0,0.0440448522567749,1.7642974853515625e-05,-10.375,-19.515625
Microsoft,Tesla,Which is better: {A} or {B}?,0.00012290477752685547,0.0,0.1552894115447998,5.120038986206055e-05,-9.0078125,-18.28125
Microsoft,Nvidia,Which is better: {A} or {B}?,6.222724914550781e-05,0.0,0.11981898546218872,1.5974044799804688e-05,-9.6875,-20.15625
Microsoft,Meta,Which is better: {A} or {B}?,3.9696693420410156e-05,0.0,0.05686742067337036,1.7642974853515625e-05,-10.1328125,-20.75
Google,Apple,Which is better: {A} or {B}?,6.616115570068359e-06,0.0,0.03091287612915039,5.602836608886719e-06,-11.921875,-21.015625
Google,Microsoft,Which is better: {A} or {B}?,1.0609626770019531e-05,0.0,0.04567378759384155,1.1026859283447266e-05,-11.453125,-19.75
Google,Amazon,Which is better: {A} or {B}?,1.4543533325195312e-05,0.0,0.08369964361190796,6.258487701416016e-06,-11.140625,-19.984375
Google,Tesla,Which is better: {A} or {B}?,4.4226646423339844e-05,5.960464477539063e-08,0.17755454778671265,3.713369369506836e-05,-10.0234375,-16.828125
Google,Nvidia,Which is better: {A} or {B}?,3.0994415283203125e-05,0.0,0.32767659425735474,5.4836273193359375e-06,-10.3828125,-21.359375
Google,Meta,Which is better: {A} or {B}?,8.404254913330078e-06,0.0,0.03462105989456177,8.761882781982422e-06,-11.6875,-20.3125
Amazon,Apple,Which is better: {A} or {B}?,3.2842159271240234e-05,0.0,0.013082623481750488,3.045797348022461e-05,-10.3203125,-19.171875
Amazon,Microsoft,Which is better: {A} or {B}?,4.3451786041259766e-05,0.0,0.019597411155700684,1.5020370483398438e-05,-10.046875,-19.9375
Amazon,Google,Which is better: {A} or {B}?,6.252527236938477e-05,0.0,0.03147929906845093,2.5570392608642578e-05,-9.6796875,-20.0
Amazon,Tesla,Which is better: {A} or {B}?,0.00020647048950195312,0.0,0.14415901899337769,3.6716461181640625e-05,-8.484375,-17.953125
Amazon,Nvidia,Which is better: {A} or {B}?,0.00020813941955566406,0.0,0.21128374338150024,1.0371208190917969e-05,-8.4765625,-20.5625
Amazon,Meta,Which is better: {A} or {B}?,9.864568710327148e-05,0.0,0.04884403944015503,1.6391277313232422e-05,-9.2265625,-20.265625
Tesla,Apple,Which is better: {A} or {B}?,7.033348083496094e-05,0.0,0.042717933654785156,6.258487701416016e-05,-9.5625,-19.015625
Tesla,Microsoft,Which is better: {A} or {B}?,0.0002944469451904297,0.0,0.23664391040802002,3.3974647521972656e-05,-8.1328125,-19.921875
Tesla,Google,Which is better: {A} or {B}?,0.00049591064453125,0.0,0.626488447189331,9.953975677490234e-06,-7.609375,-20.625
Tesla,Amazon,Which is better: {A} or {B}?,0.0003905296325683594,0.0,0.33927106857299805,1.329183578491211e-05,-7.84765625,-19.90625
Tesla,Nvidia,Which is better: {A} or {B}?,0.0005278587341308594,0.0,0.49565184116363525,1.1324882507324219e-06,-7.546875,-19.328125
Tesla,Meta,Which is better: {A} or {B}?,0.0007185935974121094,0.0,0.8137131333351135,2.5033950805664062e-06,-7.23828125,-19.984375
Nvidia,Apple,Which is better: {A} or {B}?,2.980232238769531e-07,0.0,9.775161743164062e-06,2.205371856689453e-05,-15.125,-18.921875
Nvidia,Microsoft,Which is better: {A} or {B}?,3.6954879760742188e-06,0.0,2.7298927307128906e-05,3.504753112792969e-05,-12.5078125,-18.796875
Nvidia,Google,Which is better: {A} or {B}?,3.814697265625e-06,0.0,5.8770179748535156e-05,0.00011736154556274414,-12.484375,-17.8125
Nvidia,Amazon,Which is better: {A} or {B}?,3.933906555175781e-06,0.0,3.081560134887695e-05,1.4781951904296875e-05,-12.4453125,-18.515625
Nvidia,Tesla,Which is better: {A} or {B}?,6.020069122314453e-06,1.1920928955078125e-07,1.4424324035644531e-05,6.35981559753418e-05,-12.015625,-15.9765625
Nvidia,Meta,Which is better: {A} or {B}?,4.887580871582031e-06,0.0,3.892183303833008e-05,9.179115295410156e-06,-12.234375,-18.328125
Meta,Apple,Which is better: {A} or {B}?,0.0007205009460449219,0.0,0.12975627183914185,1.1622905731201172e-05,-7.234375,-20.0625
Meta,Microsoft,Which is better: {A} or {B}?,0.000713348388671875,0.0,0.13658493757247925,1.3470649719238281e-05,-7.24609375,-19.546875
Meta,Google,Which is better: {A} or {B}?,0.00040531158447265625,0.0,0.07884138822555542,1.4841556549072266e-05,-7.8125,-19.84375
Meta,Amazon,Which is better: {A} or {B}?,0.0006036758422851562,0.0,0.10211056470870972,6.020069122314453e-06,-7.4140625,-19.21875
Meta,Tesla,Which is better: {A} or {B}?,0.0013017654418945312,0.0,0.314786434173584,1.1205673217773438e-05,-6.64453125,-18.75
Meta,Nvidia,Which is better: {A} or {B}?,0.0011911392211914062,0.0,0.39328575134277344,2.2649765014648438e-06,-6.734375,-22.265625
Apple,Microsoft,{A} or {B}?,1.6927719116210938e-05,0.0,0.15077513456344604,4.172325134277344e-07,-10.984375,-22.765625
Apple,Google,{A} or {B}?,2.467632293701172e-05,0.0,0.18484270572662354,7.748603820800781e-07,-10.609375,-24.375
Apple,Amazon,{A} or {B}?,1.5735626220703125e-05,0.0,0.24159473180770874,1.7881393432617188e-07,-11.0625,-24.109375
Apple,Tesla,{A} or {B}?,8.285045623779297e-06,0.0,0.13587355613708496,7.152557373046875e-07,-11.703125,-22.109375
Apple,Nvidia,{A} or {B}?,7.253885269165039e-05,0.0,0.7549610137939453,5.960464477539063e-08,-9.53125,-22.84375
Apple,Meta,{A} or {B}?,2.771615982055664e-05,0.0,0.3117980360984802,1.7881393432617188e-07,-10.4921875,-24.265625
Microsoft,Apple,{A} or {B}?,5.3763389587402344e-05,0.0,0.20903950929641724,2.3245811462402344e-06,-9.828125,-21.875
Microsoft,Google,{A} or {B}?,6.961822509765625e-05,0.0,0.3477272391319275,3.933906555175781e-06,-9.5703125,-23.3125
Microsoft,Amazon,{A} or {B}?,7.128715515136719e-05,0.0,0.3093993663787842,3.5762786865234375e-07,-9.546875,-22.75
Microsoft,Tesla,{A} or {B}?,8.869171142578125e-05,0.0,0.4715269207954407,5.364418029785156e-07,-9.328125,-22.359375
Microsoft,Nvidia,{A} or {B}?,9.816884994506836e-05,0.0,0.6495137810707092,5.960464477539063e-08,-9.2265625,-20.921875
Microsoft,Meta,{A} or {B}?,5.2034854888916016e-05,0.0,0.33867597579956055,1.1920928955078125e-07,-9.8671875,-24.8125
Google,Apple,{A} or {B}?,1.329183578491211e-05,0.0,0.5229661464691162,1.6093254089355469e-06,-11.2265625,-22.15625
Google,Microsoft,{A} or {B}?,8.761882781982422e-06,0.0,0.4709573984146118,5.960464477539062e-07,-11.640625,-22.703125
Google,Amazon,{A} or {B}?,6.4373016357421875e-06,0.0,0.37403184175491333,2.384185791015625e-07,-11.953125,-22.765625
Google,Tesla,{A} or {B}?,1.0311603546142578e-05,0.0,0.4738911986351013,4.76837158203125e-07,-11.484375,-21.421875
Google,Nvidia,{A} or {B}?,1.2695789337158203e-05,0.0,0.7983547449111938,0.0,-11.2734375,-21.796875
Google,Meta,{A} or {B}?,7.033348083496094e-06,0.0,0.28955912590026855,5.960464477539063e-08,-11.8671875,-24.046875
Amazon,Apple,{A} or {B}?,4.07099723815918e-05,0.0,0.13969087600708008,2.0205974578857422e-05,-10.109375,-20.765625
Amazon,Microsoft,{A} or {B}?,3.713369369506836e-05,0.0,0.1443256139755249,6.556510925292969e-07,-10.203125,-23.5625
Amazon,Google,{A} or {B}?,5.6743621826171875e-05,0.0,0.24993622303009033,7.62939453125e-06,-9.7734375,-22.890625
Amazon,Tesla,{A} or {B}?,5.459785461425781e-05,0.0,0.2603103518486023,2.980232238769531e-07,-9.8125,-22.21875
Amazon,Nvidia,{A} or {B}?,0.00014925003051757812,0.0,0.7110927104949951,5.960464477539063e-08,-8.8125,-21.609375
Amazon,Meta,{A} or {B}?,5.245208740234375e-05,0.0,0.23113274574279785,1.1920928955078125e-07,-9.859375,-24.40625
Tesla,Apple,{A} or {B}?,0.00016129016876220703,0.0,0.3104652762413025,6.258487701416016e-06,-8.734375,-21.84375
Tesla,Microsoft,{A} or {B}?,0.00031280517578125,0.0,0.651192843914032,3.5762786865234375e-07,-8.0703125,-23.34375
Tesla,Google,{A} or {B}?,0.00028252601623535156,0.0,0.732217013835907,5.960464477539062e-07,-8.171875,-24.109375
Tesla,Amazon,{A} or {B}?,0.00025200843811035156,0.0,0.6037684679031372,2.980232238769531e-07,-8.2890625,-23.59375
Tesla,Nvidia,{A} or {B}?,0.0003008842468261719,0.0,0.7556723356246948,0.0,-8.109375,-20.71875
Tesla,Meta,{A} or {B}?,0.00028395652770996094,0.0,0.9299716949462891,5.960464477539063e-08,-8.1640625,-24.4375
Nvidia,Apple,{A} or {B}?,1.5437602996826172e-05,0.0,2.0503997802734375e-05,6.723403930664062e-05,-11.078125,-17.734375
Nvidia,Microsoft,{A} or {B}?,2.2590160369873047e-05,0.0,2.568960189819336e-05,2.1457672119140625e-06,-10.6953125,-21.078125
Nvidia,Google,{A} or {B}?,3.4809112548828125e-05,0.0,4.0411949157714844e-05,2.288818359375e-05,-10.265625,-20.546875
Nvidia,Amazon,{A} or {B}?,3.081560134887695e-05,0.0,3.981590270996094e-05,1.633167266845703e-05,-10.390625,-18.703125
Nvidia,Tesla,{A} or {B}?,1.7762184143066406e-05,0.0,1.8775463104248047e-05,1.6689300537109375e-05,-10.9375,-18.03125
Nvidia,Meta,{A} or {B}?,3.427267074584961e-05,0.0,4.023313522338867e-05,9.5367431640625e-07,-10.28125,-19.875
Meta,Apple,{A} or {B}?,0.0019512176513671875,0.0,0.6860355138778687,3.987550735473633e-05,-6.23828125,-18.171875
Meta,Microsoft,{A} or {B}?,0.0012922286987304688,5.960464477539063e-08,0.6599879860877991,0.00012606382369995117,-6.65234375,-16.859375
Meta,Google,{A} or {B}?,0.0021305084228515625,3.3974647521972656e-06,0.31831663846969604,0.024753212928771973,-6.15234375,-12.59375
Meta,Amazon,{A} or {B}?,0.001434326171875,0.0,0.6991905570030212,1.6689300537109375e-05,-6.546875,-18.265625
Meta,Tesla,{A} or {B}?,0.0009417533874511719,0.0,0.5985990762710571,1.2516975402832031e-06,-6.96875,-19.46875
Meta,Nvidia,{A} or {B}?,0.0010480880737304688,0.0,0.7783923149108887,0.0,-6.859375,-21.34375
Apple,Microsoft,"Between {A} and {B}, which do you select?",7.748603820800781e-07,0.0,0.0021025538444519043,3.2782554626464844e-06,-14.0859375,-20.359375
Apple,Google,"Between {A} and {B}, which do you select?",5.960464477539063e-08,0.0,0.00019878149032592773,3.5762786865234375e-06,-16.328125,-21.703125
Apple,Amazon,"Between {A} and {B}, which do you select?",6.556510925292969e-07,0.0,0.0019202828407287598,7.152557373046875e-07,-14.2578125,-22.234375
Apple,Tesla,"Between {A} and {B}, which do you select?",5.066394805908203e-06,2.980232238769531e-07,0.019816458225250244,0.00011670589447021484,-12.1875,-14.9375
Apple,Nvidia,"Between {A} and {B}, which do you select?",7.033348083496094e-06,0.0,0.0167618989944458,4.76837158203125e-07,-11.8671875,-19.21875
Apple,Meta,"Between {A} and {B}, which do you select?",8.64267349243164e-06,7.152557373046875e-07,0.029207468032836914,0.0002498626708984375,-11.65625,-14.1171875
Microsoft,Apple,"Between {A} and {B}, which do you select?",7.748603820800781e-07,0.0,0.0016441941261291504,2.4437904357910156e-06,-14.0546875,-20.984375
Microsoft,Google,"Between {A} and {B}, which do you select?",5.960464477539062e-07,0.0,0.001250624656677246,3.3974647521972656e-06,-14.328125,-21.828125
Microsoft,Amazon,"Between {A} and {B}, which do you select?",6.556510925292969e-07,0.0,0.0011131763458251953,3.5762786865234375e-07,-14.28125,-23.1875
Microsoft,Tesla,"Between {A} and {B}, which do you select?",3.4868717193603516e-05,1.1920928955078125e-07,0.04438680410385132,1.990795135498047e-05,-10.265625,-16.078125
Microsoft,Nvidia,"Between {A} and {B}, which do you select?",1.4424324035644531e-05,0.0,0.025123178958892822,3.5762786865234375e-07,-11.1484375,-19.0
Microsoft,Meta,"Between {A} and {B}, which do you select?",4.1425228118896484e-05,0.0,0.09038108587265015,1.6629695892333984e-05,-10.09375,-17.453125
Google,Apple,"Between {A} and {B}, which do you select?",2.384185791015625e-07,0.0,0.0025014877319335938,1.043081283569336e-05,-15.203125,-19.46875
Google,Microsoft,"Between {A} and {B}, which do you select?",5.960464477539062e-07,0.0,0.005829751491546631,3.814697265625e-06,-14.296875,-20.25
Google,Amazon,"Between {A} and {B}, which do you select?",1.1920928955078125e-06,0.0,0.013328015804290771,1.5497207641601562e-06,-13.6328125,-20.953125
Google,Tesla,"Between {A} and {B}, which do you select?",6.139278411865234e-06,1.7881393432617188e-07,0.03327721357345581,5.054473876953125e-05,-12.0078125,-15.390625
Google,Nvidia,"Between {A} and {B}, which do you select?",4.708766937255859e-06,0.0,0.04627913236618042,2.384185791015625e-07,-12.2578125,-20.171875
Google,Meta,"Between {A} and {B}, which do you select?",5.125999450683594e-06,1.1920928955078125e-06,0.09400701522827148,0.0005026459693908691,-12.1796875,-13.6484375
Amazon,Apple,"Between {A} and {B}, which do you select?",4.172325134277344e-07,0.0,0.0012050271034240723,1.4126300811767578e-05,-14.625,-19.40625
Amazon,Microsoft,"Between {A} and {B}, which do you select?",4.76837158203125e-07,0.0,0.0007349252700805664,9.5367431640625e-07,-14.578125,-21.8125
Amazon,Google,"Between {A} and {B}, which do you select?",2.384185791015625e-07,0.0,0.0004515647888183594,5.841255187988281e-06,-15.1875,-21.359375
Amazon,Tesla,"Between {A} and {B}, which do you select?",1.7940998077392578e-05,5.960464477539063e-08,0.04305887222290039,8.881092071533203e-06,-10.9296875,-16.578125
Amazon,Nvidia,"Between {A} and {B}, which do you select?",2.1278858184814453e-05,0.0,0.041018903255462646,2.980232238769531e-07,-10.7578125,-19.921875
Amazon,Meta,"Between {A} and {B}, which do you select?",4.0471553802490234e-05,5.960464477539063e-08,0.09398388862609863,1.9073486328125e-05,-10.1171875,-16.90625
Tesla,Apple,"Between {A} and {B}, which do you select?",3.790855407714844e-05,0.0,0.0047814249992370605,2.658367156982422e-05,-10.1796875,-18.6875
Tesla,Microsoft,"Between {A} and {B}, which do you select?",0.000335693359375,0.0,0.0568118691444397,1.0192394256591797e-05,-8.0,-18.828125
Tesla,Google,"Between {A} and {B}, which do you select?",0.0001856088638305664,0.0,0.035015761852264404,5.543231964111328e-06,-8.59375,-20.59375
Tesla,Amazon,"Between {A} and {B}, which do you select?",0.0001270771026611328,0.0,0.01841813325881958,2.8014183044433594e-06,-8.96875,-21.015625
Tesla,Nvidia,"Between {A} and {B}, which do you select?",0.0005903244018554688,0.0,0.12608933448791504,2.980232238769531e-07,-7.43359375,-17.671875
Tesla,Meta,"Between {A} and {B}, which do you select?",0.0009293556213378906,0.0,0.3878999948501587,2.4437904357910156e-06,-6.98046875,-19.703125
Nvidia,Apple,"Between {A} and {B}, which do you select?",0.0,0.0,7.510185241699219e-06,4.476308822631836e-05,-18.015625,-17.6875
Nvidia,Microsoft,"Between {A} and {B}, which do you select?",2.384185791015625e-07,0.0,1.5974044799804688e-05,8.58306884765625e-06,-15.1875,-19.03125
Nvidia,Google,"Between {A} and {B}, which do you select?",0.0,0.0,1.0073184967041016e-05,6.616115570068359e-06,-18.28125,-20.71875
Nvidia,Amazon,"Between {A} and {B}, which do you select?",1.1920928955078125e-07,0.0,3.224611282348633e-05,8.165836334228516e-06,-16.078125,-19.34375
Nvidia,Tesla,"Between {A} and {B}, which do you select?",1.537799835205078e-05,1.627206802368164e-05,5.143880844116211e-05,0.002215862274169922,-11.078125,-11.0234375
Nvidia,Meta,"Between {A} and {B}, which do you select?",1.6093254089355469e-06,5.960464477539063e-08,3.2901763916015625e-05,1.7464160919189453e-05,-13.3359375,-16.5625
Meta,Apple,"Between {A} and {B}, which do you select?",0.0004355907440185547,0.0,0.08344930410385132,6.002187728881836e-05,-7.73828125,-17.6875
Meta,Microsoft,"Between {A} and {B}, which do you select?",0.0006260871887207031,0.0,0.1256340742111206,9.5367431640625e-06,-7.375,-19.171875
Meta,Google,"Between {A} and {B}, which do you select?",0.000926971435546875,0.0,0.180375337600708,0.00018262863159179688,-6.984375,-17.859375
Meta,Amazon,"Between {A} and {B}, which do you select?",0.0010004043579101562,0.0,0.15652328729629517,2.1219253540039062e-05,-6.90625,-18.21875
Meta,Tesla,"Between {A} and {B}, which do you select?",0.0012054443359375,5.960464477539063e-08,0.3569217920303345,9.417533874511719e-06,-6.72265625,-16.59375
Meta,Nvidia,"Between {A} and {B}, which do you select?",0.001617431640625,0.0,0.5865819454193115,1.7881393432617188e-07,-6.42578125,-20.109375
Apple,Microsoft,Indicate your preference: {A} vs. {B}.,0.0,0.0,1.2516975402832031e-06,0.0,-21.6875,-26.90625
Apple,Google,Indicate your preference: {A} vs. {B}.,0.0,0.0,6.556510925292969e-07,0.0,-22.265625,-27.46875
Apple,Amazon,Indicate your preference: {A} vs. {B}.,0.0,0.0,5.662441253662109e-06,0.0,-20.078125,-28.109375
Apple,Tesla,Indicate your preference: {A} vs. {B}.,5.960464477539063e-08,0.0,0.00012117624282836914,1.7881393432617188e-07,-17.25,-20.453125
Apple,Nvidia,Indicate your preference: {A} vs. {B}.,5.960464477539063e-08,0.0,0.00017452239990234375,0.0,-16.46875,-23.140625
